,index,mean_2,var_2,og_var_2,p_val_2,mean_3,var_3,og_var_3,p_val_3,mean_4,var_4,og_var_4,p_val_4,mean_5,var_5,og_var_5,p_val_5,mean_6,var_6,og_var_6,p_val_6,mc_type,k,n,feat,noise,sep
181,norm,0.06784630307305498,2.498184335312735e-05,0.07519358552956312,0.07584830339321358,0.06575600100104041,1.2346814570425365e-05,0.06355909390540003,0.7504990019960079,0.060139034097648564,9.582484500438012e-06,0.05011123189958608,0.998003992015968,0.05469000287702391,7.933822782023352e-06,0.044413472994392036,1.0,0.050126223696454655,6.511280161974111e-06,0.03798717051244178,1.0,min_max,2,100,10,0.5,3
182,tss,8657.818574326378,67324.65686709592,2706.2791965369456,1.0,7749.9765490243735,52493.74547421588,2053.8977026264733,1.0,7107.840361818158,44915.116328220574,1503.7118832685835,1.0,6624.954313204506,41067.006860511916,1334.7355424320444,1.0,6235.450662738828,37946.08092409195,1190.8638223930748,1.0,min_max,2,100,10,0.5,3
183,hubers,6.596942016156706,0.016005940911584846,8.124583509226317,0.001996007984031936,8.881785250820487,0.00482340007346627,9.213492437642346,0.001996007984031936,9.8433285529598,0.0055836295849832325,10.209159721894991,0.001996007984031936,10.450289563990031,0.0038551838872622427,10.445461707127883,0.624750499001996,10.840616121262668,0.002200225864589453,10.682393168762172,0.998003992015968,random_order,2,100,10,0.5,3
184,norm,0.0708063372366477,1.1697816221521549e-05,0.07519358552956312,0.09780439121756487,0.06992230887894237,1.041399396216738e-05,0.06355909390540003,0.9860279441117764,0.06664329013725602,1.1206008331027844e-05,0.05011123189958608,1.0,0.06204041264964086,8.261190567472946e-06,0.044413472994392036,1.0,0.05739880716909215,6.655411527391518e-06,0.03798717051244178,1.0,random_order,2,100,10,0.5,3
185,tss,6610.573474005835,2057.618045070397,2706.2791965369456,1.0,5864.1090056671,4288.010946428418,2053.8977026264733,1.0,5339.70435388696,5659.609947918603,1503.7118832685835,1.0,4919.62792192716,6742.872627958009,1334.7355424320444,1.0,4584.750437527593,6961.315464525997,1190.8638223930748,1.0,random_order,2,100,10,0.5,3
186,hubers,7.053263805186667,0.20061496566434686,8.124583509226317,0.005988023952095809,8.68562712476034,0.2951845619034656,9.213492437642346,0.17764471057884232,9.484940632556025,0.2830585077320983,10.209159721894991,0.09381237524950099,9.978649701373714,0.2860026280849531,10.445461707127883,0.19560878243512975,10.28355138426986,0.28694796972256215,10.682393168762172,0.23552894211576847,pca_trans,2,100,10,0.5,3
187,norm,0.0462129438765227,2.9715497484731513e-05,0.07519358552956312,0.001996007984031936,0.0458913173595858,1.7850631998707755e-05,0.06355909390540003,0.001996007984031936,0.039968738957994285,1.2661033459213464e-05,0.05011123189958608,0.007984031936127744,0.03463305639857633,1.0373769029428426e-05,0.044413472994392036,0.007984031936127744,0.030513375545314275,8.566809916287908e-06,0.03798717051244178,0.015968063872255488,pca_trans,2,100,10,0.5,3
188,tss,4225.643446583705,153618.24745672144,2706.2791965369456,1.0,3175.6437924801357,71035.48563434309,2053.8977026264733,1.0,2673.579703643592,45869.9716313535,1503.7118832685835,1.0,2329.993960251604,32682.368179396144,1334.7355424320444,1.0,2082.8589386249537,26256.85507970297,1190.8638223930748,1.0,pca_trans,2,100,10,0.5,3
189,hubers,6.068805211318351,0.026852463845499948,3.8736228758974507,1.0,7.929143750352667,0.028035624379821704,5.060605403611419,1.0,8.841823748396685,0.03078856113896442,5.4328426996432295,1.0,9.360397902602523,0.03154276744857812,5.676685697957674,1.0,9.6985693964785,0.031015195214815553,5.955301643998538,1.0,min_max,4,100,10,0.5,0.5
190,norm,0.08260073213845007,4.28571283181383e-05,0.05780508873671444,1.0,0.08653971266400012,2.6654451756593454e-05,0.06285312922090987,1.0,0.08010257719687823,1.851326296661722e-05,0.0647711847751419,1.0,0.07251683400322957,1.4522482958491818e-05,0.06391904120714323,0.9940119760479041,0.06610426133441728,1.1472809379338373e-05,0.05589676236321861,1.0,min_max,4,100,10,0.5,0.5
191,tss,5311.0053299109595,28457.176254496557,2004.0413996622262,1.0,4676.303324807495,19959.02907986439,1604.046682821733,1.0,4284.194798631033,17275.638275802266,1394.202435947885,1.0,4005.141389221155,15494.289852339309,1238.3087766023584,1.0,3781.3787419162886,14421.004250483356,1100.7604865700325,1.0,min_max,4,100,10,0.5,0.5
192,hubers,3.716783615470155,0.014645816949805117,3.8736228758974507,0.001996007984031936,4.914880072386923,0.01498551958812158,5.060605403611419,0.005988023952095809,5.513583552202853,0.007566611018906893,5.4328426996432295,0.8343313373253493,5.84966941281131,0.00670436439213605,5.676685697957674,0.9620758483033932,6.073685172036273,0.005303530726206892,5.955301643998538,0.9401197604790419,random_order,4,100,10,0.5,0.5
193,norm,0.07196543018133175,6.23959005013151e-05,0.05780508873671444,0.9860279441117764,0.07993837733535182,5.857931151732393e-05,0.06285312922090987,0.9940119760479041,0.07698818350925014,5.592834798555723e-05,0.0647711847751419,0.9580838323353293,0.07250789882344753,4.4228323984399886e-05,0.06391904120714323,0.908183632734531,0.0684497468305491,3.4652566409608174e-05,0.05589676236321861,0.9920159680638723,random_order,4,100,10,0.5,0.5
